movie_id,title,original_language,release_date,popularity,vote_average,vote_count,budget,revenue,runtime,status,adult,belongs_to_collection,genres,production_countries,production_companies_n,spoken_languages_n,tagline_len,overview_len
293660,Deadpool,en,2016-02-09,20.6801,7.623,32611,58000000,782837347,108,Released,False,1,"[""Action"", ""Adventure"", ""Comedy""]","[""US""]",4,1,14,334
1117857,In Your Dreams,en,2025-11-07,20.4353,6.983,208,0,0,87,Released,False,0,"[""Animation"", ""Family"", ""Comedy"", ""Adventure"", ""Fantasy""]","[""US""]",2,1,29,150
1072790,Anyone But You,en,2023-12-21,20.4429,6.786,3022,25000000,214891370,103,Released,False,0,"[""Romance"", ""Comedy""]","[""US""]",4,1,39,236
1412598,Killer Whale,en,2026-01-16,20.215,5.7,79,0,0,89,Released,False,0,"[""Thriller"", ""Horror"", ""Action"", ""Mystery"", ""Science Fiction""]","[""AU"", ""US"", ""GB""]",6,1,18,132
396535,Train to Busan,ko,2016-07-20,20.213,7.748,8299,8500000,87547518,118,Released,False,1,"[""Horror"", ""Thriller"", ""Action"", ""Adventure""]","[""KR""]",5,1,30,137
1007734,Nobody 2,en,2025-08-13,20.1787,6.9,1468,25000000,43285109,89,Released,False,1,"[""Action"", ""Thriller"", ""Comedy""]","[""US""]",4,1,26,222
1156593,Your Fault,es,2024-12-26,20.1561,7.085,1534,0,0,117,Released,False,1,"[""Drama"", ""Romance""]","[""ES"", ""US""]",2,1,34,267
603692,John Wick: Chapter 4,en,2023-03-21,20.0482,7.705,7846,100000000,447316405,170,Released,False,1,"[""Action"", ""Thriller"", ""Crime""]","[""DE"", ""US""]",4,9,25,258
1314786,Agent Zeta,es,2026-03-20,19.4868,6.563,128,0,0,133,Released,False,0,"[""Drama"", ""Thriller""]","[""ES""]",1,1,0,388
359410,Road House,en,2024-03-08,19.4564,6.922,2965,85000000,0,121,Released,False,1,"[""Action"", ""Thriller"", ""Drama""]","[""US""]",2,1,16,132
436969,The Suicide Squad,en,2021-07-28,19.2774,7.462,9525,185000000,168717425,132,Released,False,1,"[""Action"", ""Comedy"", ""Adventure""]","[""US""]",4,3,32,228
333339,Ready Player One,en,2018-03-28,17.6421,7.6,16786,175000000,607274134,140,Released,False,0,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",5,1,24,110
823219,Flow,lv,2024-08-29,17.891,8.083,2762,3700000,17660107,85,Released,False,0,"[""Animation"", ""Adventure"", ""Fantasy"", ""Family""]","[""LV"", ""BE"", ""FR""]",5,1,69,165
604079,The Long Walk,en,2025-09-10,17.5212,6.91,1390,20000000,62871697,108,Released,False,0,"[""Science Fiction"", ""Thriller"", ""Horror""]","[""US""]",4,1,32,177
271110,Captain America: Civil War,en,2016-04-27,18.4451,7.447,23929,250000000,1155046416,147,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",1,4,33,295
335983,Venom,en,2018-09-28,19.0712,6.825,17162,116000000,856085151,112,Released,False,1,"[""Science Fiction"", ""Action""]","[""CN"", ""US""]",6,3,33,291
1214931,Nuremberg,en,2025-11-06,19.0459,7.415,889,11800000,37009109,149,Released,False,0,"[""History"", ""Drama""]","[""US"", ""HU""]",5,2,19,229
290098,The Handmaiden,ko,2016-06-01,18.9651,8.189,4270,8575000,38600000,145,Released,False,0,"[""Thriller"", ""Drama"", ""Romance""]","[""KR""]",3,2,29,368
414906,The Batman,en,2022-03-01,18.9473,7.658,11819,185000000,772775278,177,Released,False,1,"[""Crime"", ""Mystery"", ""Thriller""]","[""US""]",4,1,17,162
696393,Cold Storage,en,2026-01-22,18.9358,6.782,357,10000000,3947326,99,Released,False,0,"[""Horror"", ""Science Fiction"", ""Comedy""]","[""GB"", ""US""]",3,1,27,203
400155,Hotel Transylvania 3: Summer Vacation,en,2018-06-28,17.0648,6.85,4683,80000000,528600000,97,Released,False,1,"[""Animation"", ""Comedy"", ""Family"", ""Fantasy""]","[""US""]",3,1,50,244
533533,TRON: Ares,en,2025-10-08,18.7898,6.471,1346,220000000,142249983,119,Released,False,1,"[""Science Fiction"", ""Adventure"", ""Action""]","[""US""]",2,1,14,171
637649,Wrath of Man,en,2021-04-22,20.4448,7.578,6035,40000000,103966489,119,Released,False,0,"[""Thriller"", ""Crime"", ""Drama""]","[""GB"", ""US""]",2,1,15,327
1317672,Love Me Love Me,en,2026-02-12,18.4065,5.71,224,0,0,99,Released,False,0,"[""Romance"", ""Drama""]","[""IT"", ""US""]",3,2,0,395
573435,Bad Boys: Ride or Die,en,2024-06-05,16.6624,7.324,3299,100000000,404547819,116,Released,False,1,"[""Action"", ""Comedy"", ""Crime""]","[""US""]",4,2,39,122
508883,The Boy and the Heron,ja,2023-07-14,18.1308,7.403,2603,50000000,294200000,124,Released,False,0,"[""Animation"", ""Fantasy"", ""Drama""]","[""JP""]",1,1,56,424
460465,Mortal Kombat,en,2021-04-07,18.12,6.982,6281,20000000,84426031,110,Released,False,1,"[""Action"", ""Fantasy"", ""Adventure""]","[""US""]",3,3,14,269
558449,Gladiator II,en,2024-11-13,15.1341,6.616,4341,310000000,462180717,148,Released,False,1,"[""Action"", ""Adventure"", ""Drama""]","[""US""]",3,1,26,380
385687,Fast X,en,2023-05-17,17.2716,6.997,6271,340000000,704709660,142,Released,False,1,"[""Action"", ""Crime"", ""Thriller""]","[""US""]",4,2,27,400
823464,Godzilla x Kong: The New Empire,en,2024-03-27,17.8167,7.045,4608,150000000,571750016,115,Released,False,1,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",1,1,28,178
315162,Puss in Boots: The Last Wish,en,2022-12-07,17.6502,8.201,8753,90000000,484700000,103,Released,False,1,"[""Animation"", ""Adventure"", ""Fantasy"", ""Comedy"", ""Family""]","[""US""]",1,2,31,250
1022787,Elio,en,2025-06-18,17.6449,6.916,947,150000000,154291182,98,Released,False,0,"[""Adventure"", ""Animation"", ""Comedy"", ""Family"", ""Science Fiction""]","[""US""]",1,1,43,246
560016,Monkey Man,en,2024-04-03,17.4984,6.878,1379,10000000,35271631,122,Released,False,0,"[""Action"", ""Thriller""]","[""CA"", ""SG"", ""US""]",7,2,41,475
318256,Hot Girls Wanted,en,2015-01-24,17.4841,6.083,703,0,0,84,Released,False,0,"[""Documentary""]","[""US""]",1,1,42,142
1015606,Obi-Wan Kenobi: A Jedi's Return,en,2022-09-07,17.3199,6.8,1010,0,0,60,Released,False,0,"[""Documentary""]","[""US""]",2,1,0,373
447273,Snow White,en,2025-03-19,17.3021,4.327,1608,271600000,205679463,109,Released,False,0,"[""Family"", ""Fantasy""]","[""US""]",2,1,31,433
677638,We Bare Bears: The Movie,en,2020-06-30,16.1562,7.838,845,0,0,69,Released,False,0,"[""Animation"", ""Adventure"", ""Family"", ""Comedy"", ""TV Movie""]","[""US""]",1,1,40,198
76341,Mad Max: Fury Road,en,2015-05-13,17.1827,7.6,23970,150000000,378858340,121,Released,False,1,"[""Action"", ""Adventure"", ""Science Fiction""]","[""AU"", ""US""]",4,1,30,270
475557,Joker,en,2019-10-01,16.7999,8.126,27577,55000000,1078958629,122,Released,False,1,"[""Crime"", ""Thriller"", ""Drama""]","[""CA"", ""US""]",5,1,20,169
762509,Mufasa: The Lion King,en,2024-12-18,16.9858,7.31,2623,200000000,722631756,118,Released,False,1,"[""Adventure"", ""Family"", ""Animation""]","[""US""]",1,1,41,203
877817,Wolfs,en,2024-09-20,16.9843,6.534,1406,80000000,0,108,Released,False,0,"[""Crime"", ""Comedy""]","[""US""]",4,2,57,151
786892,Furiosa: A Mad Max Saga,en,2024-05-22,16.9828,7.451,4803,168000000,174287546,149,Released,False,1,"[""Action"", ""Science Fiction"", ""Adventure""]","[""AU"", ""US""]",3,1,13,369
974576,Conclave,en,2024-10-25,16.8657,7.187,3343,20000000,115657988,120,Released,False,0,"[""Drama"", ""Thriller""]","[""GB"", ""US""]",3,4,55,327
1291608,Dhurandhar,hi,2025-12-05,15.7665,7.1,259,22500000,170000000,212,Released,False,1,"[""Action"", ""Crime"", ""Thriller""]","[""IN""]",2,3,0,184
1043197,Dust Bunny,en,2025-12-11,15.2977,6.652,255,0,928164,106,Released,False,0,"[""Fantasy"", ""Action"", ""Horror""]","[""US"", ""CA"", ""HU""]",4,1,51,212
1363123,The Family Plan 2,en,2025-11-11,16.7626,6.542,547,0,0,106,Released,False,1,"[""Action"", ""Comedy""]","[""US""]",2,4,35,245
313369,La La Land,en,2016-12-01,16.7131,7.898,18012,30000000,509183536,129,Released,False,0,"[""Comedy"", ""Drama"", ""Romance""]","[""US""]",4,1,30,362
284053,Thor: Ragnarok,en,2017-10-02,16.6954,7.58,21910,180000000,855301806,131,Released,False,1,"[""Action"", ""Science Fiction"", ""Comedy""]","[""US""]",1,1,22,264
1100988,28 Years Later,en,2025-06-18,16.3903,6.601,2449,60000000,151308832,115,Released,False,1,"[""Horror"", ""Thriller"", ""Science Fiction""]","[""GB"", ""US""]",4,2,26,321
1252309,Tell Me What You Want,es,2024-11-29,15.5028,6.133,283,0,2265661,114,Released,False,0,"[""Romance"", ""Drama""]","[""ES""]",4,1,0,243
1087891,The Amateur,en,2025-04-09,16.3413,6.949,1569,60000000,96000836,123,Released,False,0,"[""Thriller"", ""Action""]","[""US""]",4,6,24,207
329865,Arrival,en,2016-11-10,16.1864,7.624,19222,47000000,203388186,116,Released,False,0,"[""Drama"", ""Science Fiction"", ""Mystery""]","[""US""]",3,3,18,159
105864,The Good Dinosaur,en,2015-11-14,15.3738,6.736,5945,175000000,332207671,93,Released,False,0,"[""Adventure"", ""Animation"", ""Family""]","[""US""]",2,1,47,107
1071585,M3GAN 2.0,en,2025-06-25,14.0217,7.21,1279,15000000,39085942,120,Released,False,1,"[""Action"", ""Science Fiction"", ""Thriller""]","[""US""]",3,2,8,290
1327862,Regretting You,en,2025-10-22,14.2705,6.954,372,30000000,90452948,116,Released,False,0,"[""Romance"", ""Drama""]","[""US"", ""DE""]",5,1,32,205
412117,The Secret Life of Pets 2,en,2019-05-24,16.2311,6.946,3308,80000000,429434163,86,Released,False,1,"[""Family"", ""Comedy"", ""Adventure"", ""Animation""]","[""US""]",2,1,30,377
1317149,I Swear,en,2025-09-22,16.2112,8.261,255,6000000,13133643,120,Released,False,0,"[""Drama"", ""History""]","[""GB"", ""IE""]",3,1,55,223
539972,Kraven the Hunter,en,2024-12-11,16.1815,6.428,2298,130000000,62076533,127,Released,False,0,"[""Action"", ""Adventure"", ""Thriller""]","[""US""]",3,3,35,246
1493859,Pizza Movie,en,2026-03-13,14.0645,6.4,87,0,0,98,Released,False,0,"[""Comedy""]","[""US""]",3,1,18,249
286217,The Martian,en,2015-09-30,16.0841,7.695,21083,108000000,631058917,141,Released,False,0,"[""Science Fiction"", ""Drama"", ""Adventure""]","[""US""]",4,2,15,343
1584215,The Internship,en,2026-01-13,15.992,6.129,66,0,0,91,Released,False,0,"[""Action""]","[""US""]",1,2,0,176
447365,Guardians of the Galaxy Vol. 3,en,2023-05-03,15.9722,7.922,8205,250000000,845550000,150,Released,False,1,"[""Science Fiction"", ""Adventure"", ""Action""]","[""US""]",2,1,23,263
1242501,Icefall,en,2025-10-16,15.9583,6.345,153,0,0,99,Released,False,0,"[""Action"", ""Crime"", ""Thriller""]","[""US""]",2,2,0,379
945961,Alien: Romulus,en,2024-08-13,15.8917,7.166,4476,80000000,350865342,119,Released,False,1,"[""Horror"", ""Science Fiction""]","[""US""]",4,3,30,163
1010756,The Strangers: Chapter 2,en,2025-09-25,15.7647,6.125,292,8000000,21921749,98,Released,False,1,"[""Horror"", ""Thriller""]","[""GB"", ""US""]",5,1,32,277
378236,The Emoji Movie,en,2017-07-23,15.7556,5.391,3303,50000000,216909830,86,Released,False,0,"[""Animation"", ""Family"", ""Comedy""]","[""US""]",3,1,26,81
419430,Get Out,en,2017-02-24,15.7538,7.622,18776,4500000,255407969,104,Released,False,0,"[""Mystery"", ""Thriller"", ""Horror""]","[""US""]",3,1,57,353
766507,Prey,en,2022-08-02,15.7226,7.658,7647,65000000,0,100,Released,False,1,"[""Thriller"", ""Action"", ""Science Fiction""]","[""US""]",3,2,36,224
801335,Girl in the Basement,en,2021-02-27,14.3312,7.566,845,0,0,88,Released,False,0,"[""Thriller"", ""Crime"", ""TV Movie""]","[""US""]",3,1,0,206
646380,Don't Look Up,en,2021-12-08,15.6476,7.1,9262,75000000,791863,138,Released,False,0,"[""Comedy"", ""Science Fiction"", ""Drama""]","[""US""]",1,1,31,144
1381027,Good Boy,en,2026-03-06,15.6118,7.297,79,0,0,110,Released,False,0,"[""Thriller"", ""Drama"", ""Mystery""]","[""GB"", ""PL""]",6,1,36,339
519465,Queen of Hearts,da,2019-03-27,14.9903,6.906,373,19000000,0,127,Released,False,0,"[""Drama""]","[""DK"", ""SE""]",3,2,0,436
572802,Aquaman and the Lost Kingdom,en,2023-12-20,15.5521,6.523,3456,205000000,440181226,124,Released,False,1,"[""Action"", ""Adventure"", ""Fantasy""]","[""US""]",5,3,20,241
967941,Wicked: For Good,en,2025-11-19,15.5125,6.625,945,150000000,539042601,137,Released,False,1,"[""Fantasy"", ""Adventure"", ""Romance""]","[""US""]",2,1,20,299
575264,Mission: Impossible - Dead Reckoning Part One,en,2023-07-08,15.5088,7.5,5059,220000000,571125435,164,Released,False,1,"[""Action"", ""Thriller"", ""Adventure""]","[""US""]",3,4,27,483
822119,Captain America: Brave New World,en,2025-02-12,14.8233,5.978,3039,180000000,415101577,119,Released,False,1,"[""Action"", ""Thriller"", ""Science Fiction""]","[""US""]",2,3,28,243
346364,It,en,2017-09-06,15.4497,7.2,20241,35000000,719766009,135,Released,False,1,"[""Horror"", ""Thriller"", ""Drama""]","[""US""]",4,1,17,175
1181678,¿Quieres ser mi hijo?,en,2023-09-21,15.4353,8.469,321,0,0,100,Released,False,1,"[""Comedy"", ""Romance""]","[""US""]",1,1,0,203
985939,Fall,en,2022-08-11,15.4123,7.1,4468,3000000,17363261,107,Released,False,1,"[""Thriller""]","[""US"", ""GB""]",3,1,25,396
546554,Knives Out,en,2019-11-27,13.8319,7.839,13920,40000000,312897920,131,Released,False,1,"[""Comedy"", ""Crime"", ""Mystery""]","[""US""]",2,2,37,369
696506,Mickey 17,en,2025-02-28,15.1654,6.829,3456,118000000,133542263,137,Released,False,0,"[""Science Fiction"", ""Comedy"", ""Adventure""]","[""US"", ""GB""]",5,1,27,172
284054,Black Panther,en,2018-02-13,15.1451,7.361,23387,200000000,1349926083,135,Released,False,1,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",1,4,19,559
453395,Doctor Strange in the Multiverse of Madness,en,2022-05-04,15.1293,7.224,10230,290000000,955775804,126,Released,False,1,"[""Fantasy"", ""Action"", ""Adventure""]","[""US""]",2,3,33,185
296096,Me Before You,en,2016-06-01,15.0987,7.917,13166,20000000,207945075,110,Released,False,0,"[""Drama"", ""Romance""]","[""US""]",3,1,12,338
940551,Migration,en,2023-12-06,12.8373,7.349,2218,72000000,298776052,83,Released,False,0,"[""Family"", ""Comedy"", ""Adventure"", ""Animation""]","[""US""]",2,1,18,200
337167,Fifty Shades Freed,en,2018-01-17,14.945,6.673,8325,55000000,371985018,105,Released,False,1,"[""Drama"", ""Romance""]","[""US""]",3,1,22,325
615457,Nobody,en,2021-03-18,14.1604,7.88,8245,16000000,57512470,91,Released,False,1,"[""Action"", ""Thriller""]","[""US""]",3,3,29,267
283995,Guardians of the Galaxy Vol. 2,en,2017-04-19,14.9283,7.608,22827,200000000,863756051,137,Released,False,1,"[""Science Fiction"", ""Adventure"", ""Action""]","[""US""]",1,1,32,126
639988,No Other Choice,ko,2025-09-24,14.9168,7.55,960,12200000,40223568,140,Released,False,0,"[""Comedy"", ""Crime"", ""Thriller""]","[""KR"", ""FR""]",3,2,25,156
763164,Apex,en,2021-11-12,14.8762,5.145,606,0,0,93,Released,False,0,"[""Action"", ""Thriller"", ""Science Fiction""]","[""CA"", ""AE"", ""US"", ""GB""]",6,1,27,295
497698,Black Widow,en,2021-07-07,14.7849,7.17,11162,200000000,379751131,134,Released,False,0,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",1,2,35,332
882569,Guy Ritchie's The Covenant,en,2023-04-19,14.4393,7.719,3134,55000000,21948551,123,Released,False,0,"[""War"", ""Action"", ""Thriller""]","[""GB"", ""US""]",2,2,31,132
926393,The Equalizer 3,en,2023-08-30,14.7373,7.29,3669,70000000,191067560,109,Released,False,1,"[""Action"", ""Thriller"", ""Crime""]","[""IT"", ""US""]",4,3,24,236
701387,Bugonia,en,2025-10-23,14.7343,7.359,1794,50000000,40796580,119,Released,False,0,"[""Science Fiction"", ""Thriller"", ""Comedy""]","[""IE"", ""KR"", ""US"", ""CA""]",6,1,45,147
1075175,How to Have Sex,en,2023-11-02,14.6767,6.25,486,0,1216642,91,Released,False,0,"[""Drama""]","[""GB"", ""GR"", ""FR"", ""BE""]",7,1,0,145
645710,The Voyeurs,en,2021-08-25,14.6763,6.51,1155,0,0,117,Released,False,0,"[""Thriller""]","[""US""]",1,4,38,336
150689,Cinderella,en,2015-03-06,14.6735,6.822,7367,95000000,543514353,105,Released,False,0,"[""Romance"", ""Fantasy"", ""Family"", ""Drama""]","[""GB"", ""US""]",4,1,31,228
588228,The Tomorrow War,en,2021-09-03,14.6627,7.468,4060,200000000,14400000,138,Released,False,0,"[""Action"", ""Science Fiction"", ""Adventure""]","[""US""]",3,1,36,572
383498,Deadpool 2,en,2018-05-15,14.651,7.49,19124,110000000,785896632,120,Released,False,1,"[""Action"", ""Comedy"", ""Adventure""]","[""US""]",4,4,30,108
615777,Babylon,en,2022-12-22,14.6452,7.359,3736,78000000,65267446,189,Released,False,0,"[""Drama"", ""Comedy""]","[""US""]",5,5,20,228
545611,Everything Everywhere All at Once,en,2022-03-24,14.6245,7.719,7858,25000000,139200000,140,Released,False,0,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",5,3,48,179
577922,Tenet,en,2020-08-22,14.6125,7.174,11024,205000000,365304105,150,Released,False,0,"[""Action"", ""Thriller"", ""Science Fiction""]","[""GB"", ""US""]",2,4,14,223
812583,Wake Up Dead Man: A Knives Out Mystery,en,2025-11-26,14.5506,7.205,2384,210000000,4000000,145,Released,False,1,"[""Thriller"", ""Mystery"", ""Comedy""]","[""US""]",1,1,28,377
1242419,Roofman,en,2025-10-08,14.4584,7.1,729,18000000,34263666,126,Released,False,0,"[""Crime"", ""Comedy"", ""Drama""]","[""US""]",7,1,47,469
1119878,Ice Road: Vengeance,en,2025-06-27,14.4124,6.254,610,0,0,113,Released,False,1,"[""Action"", ""Thriller"", ""Drama""]","[""US""]",4,3,0,373
530385,Midsommar,en,2019-07-03,14.3854,7.152,8002,9000000,48498408,147,Released,False,0,"[""Horror"", ""Drama"", ""Mystery""]","[""SE"", ""US""]",2,2,26,353
585511,Luck,en,2022-08-05,14.2461,7.724,1937,0,0,105,Released,False,0,"[""Animation"", ""Adventure"", ""Comedy"", ""Fantasy"", ""Family""]","[""ES"", ""US""]",3,1,53,167
646385,Scream,en,2022-01-12,14.2048,6.7,3836,24000000,138874789,114,Released,False,1,"[""Horror"", ""Mystery""]","[""US""]",4,1,29,222
420818,The Lion King,en,2019-07-12,14.2009,7.098,10710,260000000,1662020819,118,Released,False,1,"[""Adventure"", ""Drama"", ""Family"", ""Animation""]","[""US""]",2,1,22,466
321612,Beauty and the Beast,en,2017-03-16,14.1918,6.968,15968,160000000,1266115964,129,Released,False,0,"[""Family"", ""Fantasy"", ""Romance""]","[""US""]",2,2,13,142
1426964,State of Fear,pt,2026-02-10,14.1764,5.636,66,0,0,103,Released,False,0,"[""Action"", ""Thriller"", ""Crime"", ""Drama""]","[""BR""]",1,1,0,153
1084199,Companion,en,2025-01-22,12.906,7.006,2227,10000000,36869122,97,Released,False,0,"[""Horror"", ""Science Fiction"", ""Thriller""]","[""US""]",5,5,31,276
466272,Once Upon a Time... in Hollywood,en,2019-07-24,14.0785,7.4,14751,95000000,392105159,162,Released,False,1,"[""Comedy"", ""Drama"", ""Thriller""]","[""CN"", ""GB"", ""US""]",3,3,43,333
291805,Now You See Me 2,en,2016-06-02,14.0643,6.827,11517,120000000,334897606,129,Released,False,1,"[""Crime"", ""Thriller""]","[""HK"", ""US""]",4,3,30,247
181812,Star Wars: The Rise of Skywalker,en,2019-12-18,13.2579,6.273,10760,489900000,1074144248,142,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",2,1,19,194
1284460,Alpha,fr,2025-08-20,14.015,6.4,109,0,0,128,Released,False,0,"[""Horror"", ""Drama"", ""Science Fiction""]","[""FR"", ""BE""]",9,3,19,136
537915,After,en,2019-04-11,14.0114,7.109,8504,14000000,69497587,106,Released,False,1,"[""Drama"", ""Romance""]","[""US""]",6,1,41,333
746036,The Fall Guy,en,2024-04-24,13.9829,6.958,3667,125000000,181073291,127,Released,False,0,"[""Action"", ""Comedy"", ""Romance""]","[""US"", ""AU""]",4,1,10,196
1248226,Playdate,en,2025-11-04,13.9781,6.03,574,0,0,93,Released,False,0,"[""Action"", ""Comedy"", ""Family""]","[""US"", ""CA""]",5,1,23,244
1011477,Karate Kid: Legends,en,2025-05-08,13.9764,7.002,1168,45000000,117105466,94,Released,False,1,"[""Action"", ""Adventure"", ""Drama""]","[""US""]",3,2,39,430
436270,Black Adam,en,2022-10-19,13.9453,6.811,6970,200000000,393452111,125,Released,False,0,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",5,1,61,225
713704,Evil Dead Rise,en,2023-04-12,14.8998,6.914,3614,15000000,147156372,96,Released,False,0,"[""Horror"", ""Thriller""]","[""NZ"", ""IE"", ""US""]",3,1,25,207
298618,The Flash,en,2023-06-13,13.8451,6.615,4943,220000000,271333313,144,Released,False,0,"[""Action"", ""Science Fiction"", ""Adventure""]","[""US""]",4,3,15,381
426063,Nosferatu,en,2024-12-25,13.8388,6.707,3594,50000000,181805645,133,Released,False,0,"[""Horror"", ""Fantasy""]","[""US""]",4,5,24,139
324552,John Wick: Chapter 2,en,2017-02-08,13.7891,7.336,14169,40000000,171539887,122,Released,False,1,"[""Action"", ""Thriller"", ""Crime""]","[""US""]",3,4,33,252
337339,The Fate of the Furious,en,2017-04-12,13.757,6.855,10770,250000000,1236000000,136,Released,False,1,"[""Action"", ""Crime"", ""Thriller""]","[""US""]",3,2,24,157
616037,Thor: Love and Thunder,en,2022-07-06,13.8907,6.371,8502,250000000,760928081,119,Released,False,1,"[""Fantasy"", ""Action"", ""Comedy""]","[""US""]",2,1,24,388
297762,Wonder Woman,en,2017-05-30,13.8544,7.208,20838,149000000,823970682,141,Released,False,1,"[""Action"", ""Adventure"", ""Fantasy""]","[""US""]",4,2,29,147
